price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
1.20E+06,4,2.5,2770,7800,2,0,0,3,10,2770
280000,3,1.5,1670,11610,1,0,0,4,7,1670
240000,2,1.75,1330,7200,1,0,0,3,7,1330
529000,3,1,1210,3328,1.5,0,0,4,7,1210
442000,3,1,1190,5100,1,0,0,4,7,1030
615000,2,1,1540,6872,1,0,0,4,7,820
1.49E+06,4,3.75,4030,10800,2,0,0,3,10,4030
585000,4,1.75,2430,7559,1,0,0,4,8,1580
480000,4,2.5,2600,7787,2,0,0,3,8,2600
1.10E+06,5,3.5,4410,57063,2,0,0,4,9,4410
290000,4,1,1330,8184,1.5,0,0,3,7,1330
615000,3,1.75,1900,5000,1,0,0,5,7,950
300000,2,1,1100,7680,1,0,0,4,7,1100
308000,3,1,1980,39150,1.5,0,0,3,6,1580
750000,3,2.5,2400,7745,2,0,0,3,9,2400
2.25E+06,4,2.25,4760,8036,2.5,0,0,5,9,3390
890000,4,3.25,3180,194278,2,0,0,3,10,3180
288000,3,1,1190,7560,1,0,0,5,6,1190
190000,2,1,630,6000,1,0,0,3,6,630
515000,5,3,2530,5105,1,0,0,3,8,1520
235000,4,1.5,1690,11054,1,0,0,4,5,1690
275000,2,1,940,5000,1,0,0,3,6,940
727500,2,2,1240,9119,1,0,0,4,7,1240
650000,4,2.5,3040,6587,2,0,0,3,7,3040
1.60E+06,6,5,6050,230652,2,0,3,3,11,6050
365000,4,1,1590,7085,1.5,0,0,3,6,1590
662000,3,1.75,2500,36947,1,0,0,3,9,2500
270500,3,2.5,1780,7848,1,0,0,3,7,1320
200000,2,1.5,1360,1898,2,0,0,3,7,1360
970000,4,3.25,4740,76230,2,0,0,3,10,4740
160000,3,1.5,1010,9600,1,0,0,4,7,1010
204000,3,1,1040,7405,1,0,0,4,6,1040
358000,3,2.25,1610,6655,2,0,0,4,7,1610
452000,4,1.75,1570,8268,1,0,0,3,7,1570
595000,2,2,1510,4000,1,0,0,4,7,1010
249000,3,2,1360,6082,1,0,0,3,7,1360
346900,4,2.5,1970,5106,2,0,0,3,8,1970
2.13E+06,3,2.5,5403,24069,2,1,4,4,12,5403
280000,4,2.5,1560,4350,2,0,0,3,7,1560
318888,4,1.75,2320,12000,1,0,0,4,8,2270
530000,3,2.25,2120,40518,1,0,0,3,8,2120
375000,3,2.25,2120,18500,2,0,0,4,8,2120
910000,4,2.5,3350,29242,2,0,0,3,11,3350
782000,4,2.5,2380,9614,2,0,0,4,10,2380
259950,2,2,1070,649,2,0,0,3,9,720
315000,4,2.75,2300,18360,1,0,0,4,7,1560
215000,2,1,1320,8865,1,0,0,4,6,1320
705000,3,1.75,2180,10221,1,0,2,4,7,1140
1.45E+06,3,3,4380,6320,2,0,3,5,10,3580
451000,3,1.75,1790,9813,2,0,0,3,7,1790
261000,2,1,750,8125,1,0,0,4,6,750
396000,3,1.5,1300,8280,1,0,0,5,7,1300
725000,4,2.5,2990,29170,2,0,3,3,9,2990
1.95E+06,7,3.5,4640,15235,2,0,1,3,11,2860
238000,4,1,1400,7242,1.5,0,0,3,7,1400
750000,6,1.75,2750,9563,2,0,0,4,8,2750
331500,4,2.5,2050,10271,2,0,0,3,7,2050
460000,4,3,2230,108900,1,0,0,3,7,1410
404950,4,2.25,2340,217014,1,0,0,4,8,2340
880000,3,2.5,2870,5163,2,0,0,3,9,2870
863000,4,2.5,4120,22370,2,0,0,3,10,4120
638700,3,1.75,2080,9162,1,0,0,3,7,1370
435000,3,2.5,1840,5680,2,0,0,3,7,1840
260000,3,1,1180,5350,1.5,0,0,4,6,1180
671500,5,2.75,2160,4000,1.5,0,0,5,7,1530
610000,3,1,1180,3400,1.5,0,0,3,8,1180
405000,2,0.75,1160,15029,1,0,0,4,6,870
338900,4,2.5,1830,5612,2,0,0,3,7,1830
720000,4,4,3200,7708,2,0,0,3,10,3200
442000,5,3,2560,5445,1.5,0,0,4,7,1760
650000,5,2.75,2550,5040,1.5,0,0,5,8,2550
263500,3,1.75,1330,9917,1,0,0,3,7,1040
300000,2,1,1220,75794,1,0,0,4,7,1220
266000,3,2.5,1805,3402,2,0,0,3,7,1805
930000,4,4,6050,84942,2.5,0,2,3,9,4150
530000,4,2.5,2320,5493,2,0,0,3,8,2320
180000,3,1,1384,8960,1,0,0,4,6,1384
619000,3,2.5,2720,6439,2,0,0,3,9,2720
264000,3,1.5,1820,10608,1,0,0,4,7,1820
730000,2,2.25,2130,4920,1.5,0,4,4,7,1530
439000,4,2.25,2060,10070,2,0,0,3,7,2060
268500,4,1.75,1420,7500,1,0,0,4,7,1080
330000,3,1.75,1510,15744,1,0,0,3,7,1510
640000,3,2.5,2160,4000,1.5,0,0,3,8,1960
900000,3,2.5,3180,12600,2,0,0,4,11,3180
370000,3,2.25,2110,13300,2,0,0,4,8,2110
685000,3,2,2060,2900,1.5,0,0,5,8,1330
505000,3,1.5,1830,217800,1,0,0,3,7,1010
265000,3,1.75,1820,32666,1,0,0,4,7,1820
290000,3,2.5,1610,2937,2,0,0,3,8,1610
296000,4,2.5,1780,3600,2,0,0,3,7,1780
360000,4,2.5,1840,9611,2,0,0,3,7,1840
240500,3,1.75,1460,10584,1,0,0,3,7,990
372500,2,2.5,1400,2958,2,0,0,3,8,1400
595000,3,2.5,3370,14402,2,0,2,3,9,3370
515000,4,3,3590,8249,2,0,0,3,9,3590
1.22E+06,4,2.25,3200,15367,2,0,0,4,9,3200
507000,2,1.75,1670,6460,1,0,0,3,8,1670
399950,4,2,2420,31465,1,0,0,3,9,2420
185000,3,1.75,1430,10816,2,0,0,3,7,1430
460000,3,1.75,1440,7070,1,0,0,3,7,1440
435500,3,2.25,1450,4789,2,0,0,3,7,1450
469000,4,2.75,3550,13938,1,0,0,5,8,2100
531000,2,3,1270,1175,2,0,0,3,8,1110
443500,2,1,940,6804,1,0,0,3,7,940
223000,3,2,1670,6824,1,0,0,3,7,1300
590000,4,3.5,3100,15842,2,0,0,3,8,2400
340000,2,2.5,1100,1760,3,0,0,3,7,1100
650000,3,2,1870,3388,1,0,0,4,8,1230
533600,3,2.5,1930,5080,2,0,0,4,8,1930
695000,3,2.75,2540,4694,2,0,0,3,9,2540
242000,3,1.75,1280,7524,1.5,0,0,4,7,1280
425000,3,2.25,1820,8814,1,0,0,3,7,1280
525000,3,2.25,1490,9414,2,0,0,3,7,1490
485000,3,2.5,1880,5502,2,0,0,3,8,1880
175000,3,1,1250,9775,1,0,0,3,7,1250
210000,3,2,1440,7210,1,0,0,3,8,1440
260000,3,2.5,1920,7415,2,0,0,3,7,1920
577000,3,2.5,2060,5750,1,0,0,3,7,1330
200000,3,1.5,1210,10588,1,0,0,4,7,1210
605000,2,1.75,1760,5000,1,0,0,4,7,940
325000,3,1,990,6750,1,0,0,4,6,990
289500,3,1,960,6400,1,0,0,4,6,820
559950,3,2.5,1660,1458,3,0,0,3,9,1660
1.04E+06,3,1.75,1900,9375,1,0,1,4,8,1330
543500,3,2.25,1270,2790,1,0,0,3,7,990
480000,4,2.25,3250,34293,2,0,0,4,9,3250
218000,3,1,960,9633,1,0,0,5,6,960
565000,2,1.75,1330,6000,1,0,0,4,7,960
426700,3,1.75,2080,7700,1,0,0,5,7,1600
650000,3,2.5,2690,11575,1,0,3,3,8,2130
542000,2,1,890,3060,1,0,0,3,7,770
415000,3,1.75,1070,8000,1,0,0,3,7,1070
214000,3,1,1200,8316,1,0,0,4,6,1200
245000,3,1.5,1360,8910,2,0,0,5,7,1360
314500,3,2,2050,13303,1,0,0,3,8,2050
1.12E+06,3,1.5,3000,5750,2,0,0,5,9,2000
378000,2,2,1300,3850,1,0,0,3,7,800
305000,4,2.5,2250,9091,1,0,0,3,7,1340
595000,5,2.75,3740,6750,1,0,0,4,8,1980
729500,3,2.5,1660,1091,3,0,1,3,9,1530
430000,3,2.5,2360,6699,2,0,0,3,7,2360
240000,3,1.75,1760,6500,1,0,0,3,7,1150
545000,3,1.75,1680,6200,1.5,0,0,3,7,1680
530000,3,1.75,1320,2500,1,0,0,3,7,870
157000,1,1,870,26326,1,0,0,3,6,870
425000,4,1,1260,7645,1.5,0,0,3,6,1260
220000,3,1,1000,6020,1,0,0,3,6,1000
521000,4,1.75,2020,36400,1,0,0,4,8,1550
325000,3,1,1920,6862,1,0,2,3,7,1120
597500,3,2,2150,5400,1.5,0,0,4,7,1380
337000,3,2.5,1470,3976,2,0,0,3,7,1470
1.00E+06,3,2.5,3180,10492,2,0,2,3,10,3180
3.07E+06,3,2.5,3930,55867,1,1,4,4,8,2330
495000,3,1,990,6000,1,0,0,3,6,990
748000,4,3.5,2770,3330,2,0,0,3,8,1970
888000,3,1.5,1250,8710,1,0,0,4,7,1250
269900,3,1.75,1140,22267,1,0,0,3,7,1140
496500,4,2.5,2250,14440,1,0,0,3,7,1550
475000,3,2.5,1640,5097,2,0,0,3,7,1640
312000,3,1.5,1255,1374,3,0,0,3,7,1255
323000,3,1,1290,12231,1,0,0,3,7,1290
331000,3,1.75,1300,9079,1,0,0,3,7,1300
306000,3,1.5,1220,1086,3,0,0,3,8,1220
655000,4,2.5,2630,4000,3,0,0,3,8,2630
290000,3,1.5,1950,15954,1,0,0,4,8,1950
1.25E+06,4,3.25,3160,5000,2,0,0,5,9,2360
460000,3,1.75,1550,4708,1,0,0,4,7,860
435000,4,2.5,1700,6380,1,0,0,4,7,850
664000,4,2.75,2510,11880,1,0,0,5,8,1630
865000,4,1.75,1800,4180,2,0,3,4,8,1800
385000,3,1.75,1800,18000,1,0,0,3,8,1200
497000,3,2.25,1870,9315,1,0,0,3,7,1350
280000,2,1,1010,3000,1,0,0,4,7,1010
188000,2,1.5,1120,17487,1,0,0,3,6,1120
478500,3,1,2090,4755,1,0,2,3,8,1200
1.15E+06,4,3.5,4370,18361,2,0,0,3,11,4370
222000,3,2,1440,7187,1,0,0,4,7,970
799000,4,3,2580,209523,2,0,0,3,8,2580
609900,4,2.5,3190,7399,2,0,0,3,10,3190
413000,4,3.5,2380,5809,2,0,0,4,7,1750
400000,4,1,1420,4875,1.5,0,0,3,7,1420
802541,5,2.75,2990,6768,2,0,0,3,9,2990
320000,3,2.5,2680,7757,2,0,0,3,8,2680
507000,4,2.5,2730,7649,2,0,0,3,7,2730
387500,3,1,1220,8329,1,0,0,3,6,1220
396000,3,1,1500,12616,1,0,0,3,7,1500
373000,3,1.75,1830,11788,1,0,1,3,8,1430
1.48E+06,5,2.5,4570,19252,2,0,0,5,10,4570
359900,4,2.25,2470,7698,2,0,0,3,8,2470
410000,2,1,800,4342,1,0,0,3,6,670
690000,4,2.5,2900,23488,2,0,0,3,9,2900
245000,3,2,1410,5760,1,0,0,3,7,1410
700000,5,2.5,2830,25958,1,0,1,5,8,1610
268000,4,1.75,1680,9966,1,0,0,3,7,1100
225000,3,1.75,1760,26055,1,0,0,3,7,920
980000,4,2.25,2240,11034,2,0,0,3,8,2240
795000,2,1,1380,5000,1.5,0,2,3,5,1380
195000,2,1,820,5100,1,0,0,3,6,820
480000,4,2,2180,10575,1,0,0,2,6,1730
485000,4,2,1400,3600,1,0,0,3,7,1100
130000,2,1,880,9000,1,0,0,3,5,880
325000,2,1,1060,5703,1,0,2,4,6,1060
440000,3,1.75,1530,7245,1,0,0,4,7,1530
550000,4,1.75,2480,14782,1,0,3,3,8,1460
310000,3,1.75,1490,7150,1,0,0,5,6,1490
530000,3,2.5,3660,39478,2,0,2,4,9,3260
390000,4,2.5,2340,8548,2,0,0,3,8,2340
243000,3,1.75,1450,12125,1,0,0,4,7,1450
639000,4,2.5,2210,9875,2,0,0,3,9,2210
215000,4,1,1130,7400,1,0,0,4,7,1130
405000,5,1.75,1550,10500,1,0,0,3,7,1100
250000,4,1.75,1710,7140,1,0,0,5,7,1010
405500,3,1.5,1010,8108,1,0,0,5,7,1010
452000,6,2.25,2660,13579,2,0,0,3,7,2660
730000,6,2.25,2660,13579,2,0,0,3,7,2660
267000,3,2,1300,9644,1,0,0,3,7,1300
289950,3,2.5,1670,6186,2,0,0,3,7,1670
565000,2,1,960,4080,1,0,0,5,7,960
1.58E+06,4,3.25,4670,51836,2,0,0,4,12,4670
636000,3,2.5,2140,2770,2,0,0,3,8,1770
350000,5,3,2520,5500,1,0,0,3,8,1550
320000,3,1.5,1650,9380,1,0,0,5,7,1130
210000,2,1.75,1440,5680,1,0,0,4,8,1440
245000,2,1,1050,5900,1,0,0,3,7,1050
328000,3,1.75,1470,7650,1,0,0,3,7,1130
985000,4,2.25,4230,37769,2,0,0,3,11,4230
501000,3,1.75,1970,7972,1,0,3,5,8,1370
315000,3,2.25,1540,17424,2,0,0,3,7,1540
403000,3,2.75,2090,8354,2,0,0,3,8,2090
550000,3,2,2380,17950,2,0,0,4,8,2110
347500,4,2.5,2156,3562,2,0,0,3,9,2156
365000,4,2.25,2070,8893,2,0,0,4,8,2070
588000,3,1,1910,8167,1,0,0,4,8,1270
605000,3,1.75,1920,7400,1,0,0,4,8,1260
1.30E+06,3,3.25,3400,5979,2,0,0,4,9,2290
233000,3,2,1400,9177,1,0,0,3,7,1400
360000,4,2.5,2210,17715,2,0,0,3,8,2210
459000,2,1.75,1170,4887,1,0,0,3,6,1020
740000,3,2,2100,72745,1,0,0,4,9,2100
305000,3,1,1160,9750,1,0,0,3,7,1160
395000,3,1,1500,4000,1,0,0,3,6,900
560000,4,2.5,2940,6000,2,0,0,3,8,2940
650000,4,1.75,2010,5070,1,0,1,4,7,1300
449950,3,2.5,2170,4912,2,0,0,3,7,2170
517500,3,1.5,1430,5200,1,0,3,4,7,1250
435000,4,1.5,1510,6460,1,0,0,3,7,1070
329999,3,1,1150,6908,1,0,0,3,6,800
950000,3,1.75,2150,4200,1,0,4,5,8,1140
447000,3,1,1370,6001,1,0,0,5,7,1230
699800,2,2.5,2380,6600,1,0,0,3,8,2380
850000,3,1.75,1370,3850,1,0,0,5,7,770
316500,3,1.75,1600,14250,1,0,0,3,7,1070
942500,5,3.5,3750,9612,1,0,2,4,9,2030
1.31E+06,2,2.25,3950,3938,2,0,4,3,10,2910
856600,4,2.25,2400,13430,1,0,0,4,9,2400
405600,5,1.5,2830,4000,2.5,0,0,4,8,2830
565000,4,2.5,2440,22594,2,0,0,3,8,2440
400000,3,2.25,1190,1149,2,0,0,3,8,1050
330000,3,2,1400,218252,1,0,0,3,7,1400
374950,4,2.75,2730,4683,2,0,0,3,7,2730
405300,3,2.75,2390,7939,1,0,0,5,7,1610
560000,3,2.25,2060,31400,2,0,0,3,8,2060
824000,4,2.25,2490,9864,1,0,0,4,8,1290
260000,3,1.75,1100,10968,1,0,0,5,7,1100
760000,4,2.5,2430,6099,1,0,0,5,8,1470
405000,3,2.5,3170,12750,2,0,0,3,10,2360
429900,4,2.5,2640,8625,2,0,0,3,8,2640
341500,3,1.5,1130,7223,1,0,0,4,7,1130
465250,5,2,1940,7642,1.5,0,0,3,7,1940
450000,2,2,1100,3000,1.5,0,0,3,7,1100
390000,3,1,1200,10800,1,0,0,4,7,1200
420000,3,2.25,2000,8030,1,0,0,4,8,1000
269950,3,2.5,1890,4838,2,0,0,3,8,1730
493000,4,2,1910,2874,1,0,0,3,7,1060
370000,4,2.5,2710,5880,2,0,0,3,9,2710
2.25E+06,5,4.25,4860,9453,1.5,0,1,5,10,3100
305000,3,1,1250,23680,1,0,0,5,7,1250
400000,3,1.75,1590,8219,1.5,0,0,5,6,970
320000,3,1.5,1240,1221,2,0,0,3,8,1050
715000,4,1,2000,4800,2,0,0,4,7,2000
650000,6,2.75,3610,10003,1.5,0,0,4,8,3610
218000,5,1.75,1930,8040,1,0,0,4,8,1930
500000,2,1,1280,5400,1,0,0,3,7,1280
460000,4,2,2090,40419,1,0,0,4,7,2090
232500,3,1.5,1940,9887,1,0,0,4,7,1140
408200,3,2.5,1800,5761,2,0,0,4,7,1800
522000,3,1.75,1730,8400,1,0,0,4,7,1400
675000,4,2.5,2810,11120,2,0,0,3,9,2810
1.36E+06,4,3.5,3550,11000,1,0,2,3,11,2260
249950,4,1,1330,7980,1.5,0,0,3,6,1330
210000,2,1,750,34133,1,0,0,3,6,750
429950,4,1,1760,7216,1,0,0,3,7,1090
737500,4,2.5,3200,36276,2,0,0,3,9,3200
710000,4,2,1740,9000,1,0,0,5,8,1740
470000,3,2.5,2100,4700,2,0,0,3,8,2100
1.10E+06,4,3.5,4270,40097,1,0,0,4,12,4270
650000,3,2,1340,2720,1.5,0,0,3,7,1340
1.22E+06,4,2.5,3190,8684,1,0,3,5,9,1680
422120,3,2.5,1630,4534,2,0,0,3,8,1630
625000,5,2.5,2990,15085,2,0,0,3,9,2990
385200,4,1,1550,7740,1.5,0,0,3,6,1550
500000,3,2.25,1690,4964,2,0,0,3,8,1690
308000,4,2.25,1960,12243,2,0,0,3,8,1960
565000,3,2.75,2390,9966,1,0,0,5,8,1360
581000,3,2.5,2600,4438,2,0,0,3,7,2600
361000,3,2,1950,8698,1,0,0,3,8,1950
345000,3,1,1250,7210,1,0,0,4,7,1250
419000,2,2.25,1180,1253,2,0,0,3,8,840
347000,3,2.5,1680,4308,2,0,0,3,7,1680
625000,4,2.25,2220,36085,2,0,0,3,9,2220
2.40E+06,4,4.25,4890,15188,2,0,2,3,11,3090
379000,3,3.25,2660,17852,2.5,0,0,3,8,2660
310000,3,1.5,1150,3323,2,0,0,3,7,1150
250000,2,2,1130,5500,1,0,0,4,6,1130
682000,5,2.75,2760,5000,2,0,0,3,9,2760
246500,3,2,1430,8919,1,0,0,3,7,1430
325000,3,1,1490,57381,1.5,0,0,4,5,1490
310950,4,2.5,2030,4997,2,0,0,3,8,2030
1.10E+06,3,2,3010,5000,2,0,2,5,9,1890
287500,3,1,1810,7200,1,0,0,4,7,1130
431000,3,1,1810,7200,1,0,0,4,7,1130
226000,3,1,970,5000,1,0,0,3,6,970
825000,3,1.75,2010,3090,1.5,0,0,5,7,1510
175000,4,1,1300,6030,1.5,0,0,3,6,1300
465750,3,1.5,1260,10350,1,0,0,3,7,1260
659000,4,2.25,2610,24931,2,0,0,3,8,2610
595000,3,1.75,1910,5753,1,0,3,3,8,1110
350000,3,2.25,1780,16290,2,0,0,4,8,1780
270000,4,2.25,1900,8600,1,0,0,4,8,1900
662500,6,2.25,2450,25600,1,0,2,3,7,1340
249900,3,1.75,1380,14000,1,0,0,4,5,1380
324500,3,1.75,1920,11340,1,0,0,4,7,1230
430000,2,1.75,1350,4003,1,0,0,3,8,1350
419950,2,1.75,1350,4003,1,0,0,3,8,1350
285000,4,1.75,2510,7440,1,0,2,4,8,1290
332000,4,2.5,2470,7780,2,0,0,3,8,2470
282000,4,1.75,1660,10725,1,0,0,3,7,960
320000,3,1,1340,5175,1,0,0,3,7,940
428750,3,1,1620,30736,1.5,0,0,4,7,1620
330000,3,2.25,2300,35287,2,0,0,3,8,2300
456500,4,3.5,2000,2309,3,0,0,3,8,2000
352000,3,2.25,1640,11050,1,0,0,4,8,1640
664000,4,2,1530,4080,1.5,0,0,4,7,1530
628000,3,1.75,4000,11894,1,0,0,3,9,2190
512000,3,1.75,1610,12555,1,0,0,3,7,1080
254000,3,2,2070,9000,1,0,0,4,7,1450
535800,4,2.5,1900,5790,2,0,0,3,8,1900
287653,3,1,1050,16050,1,0,0,4,7,1050
438000,3,2.5,1520,1304,2,0,0,3,8,1180
450000,4,1.75,2390,23899,1,0,0,3,7,1750
327000,5,2.75,2400,8050,2,0,0,3,8,2400
370500,4,2.5,1790,6120,2,0,0,3,7,1790
265000,3,2.5,1720,6271,2,0,0,3,7,1720
450000,4,2.75,2980,13260,1,0,0,4,8,1800
425000,3,1,1520,213444,1.5,0,3,5,8,1520
166600,3,1.75,1150,8690,1,0,0,4,7,1150
245000,1,0.75,380,15000,1,0,0,3,5,380
565000,3,1,910,5212,1,0,0,3,7,910
539900,3,1.75,1650,10150,1,0,0,3,8,1230
910000,3,3.5,2480,3200,2,0,0,3,10,2480
280000,4,2.5,2050,7416,2,0,0,3,8,2050
275000,3,2.25,1420,8549,2,0,0,4,7,1420
467000,3,2.5,3460,6590,2,0,0,3,7,3460
457500,3,2.5,1500,4445,2,0,0,3,8,1500
381156,2,1,1320,3090,1,0,0,4,7,1320
289999,5,2.5,2180,8240,1,0,0,4,8,1220
642450,3,1.75,1830,4160,1,0,0,3,7,1230
469950,3,2.25,1620,8701,1,0,0,3,7,1220
795000,3,2,2920,13650,1,0,2,5,8,1460
785000,4,2.5,3300,10514,2,0,0,3,10,3300
860000,3,2.25,3060,12095,2,0,0,3,10,3060
1.10E+06,0,0,3064,4764,3.5,0,2,3,7,3064
147500,3,1,1530,8498,1,0,0,3,7,1530
390000,3,2,1910,11576,1,0,0,3,7,1410
229000,3,1,1020,8100,1,0,0,3,7,1020
185000,3,1,1150,8100,1,0,0,3,6,1150
414900,3,1.5,1260,9570,1,0,0,3,7,870
200000,4,2,1920,4822,1,0,0,2,6,920
225000,4,2.25,1800,9350,1,0,0,3,8,1800
720000,3,1.75,2040,4000,2,0,0,5,7,1360
930000,4,2.5,2200,4000,2,0,0,5,8,1430
1.27E+06,5,2.5,3200,17204,1,0,0,3,7,2160
700000,5,3.25,2400,3118,2,0,0,4,7,1780
466000,2,1.5,1140,1058,3,0,0,3,7,1140
374000,3,1.5,1330,10640,1,0,0,3,7,1330
480000,3,2.5,1940,10035,2,0,0,4,8,1940
740000,3,2.5,3000,25341,2,0,0,3,9,3000
1.01E+06,4,1,1820,5400,1.5,0,0,3,8,1820
395000,4,2.5,2910,5000,2,0,0,3,8,2910
340000,2,1,1090,6771,1,0,0,3,6,1090
209000,3,2,1230,1340,2,0,0,3,7,1020
431650,5,2.5,1710,7700,1.5,0,0,3,7,1710
980000,5,2.5,3160,11470,1,0,0,4,9,1780
660000,3,2.5,2680,28243,2,0,0,3,9,2680
730000,4,2.25,2190,9009,2,0,0,4,8,1840
291500,3,1.75,1260,9600,1,0,0,4,7,1260
905000,4,3.5,2970,14486,2,0,0,3,9,2340
800000,4,2.5,2570,50308,1.5,0,0,3,10,2570
839900,4,3.5,3810,13592,1,0,1,3,9,2560
200000,1,1.5,1010,1157,2,0,0,3,8,950
300000,3,2,1480,6698,1,0,0,4,7,1080
530000,3,1.75,1250,6041,1.5,0,0,5,7,1250
314950,3,2.25,1654,8479,2,0,0,3,7,1654
255000,3,1.75,1410,9315,1,0,0,5,7,1410
550000,5,2.75,2160,5720,1,0,0,5,7,1500
435000,3,1,1400,4800,1,0,0,4,6,700
234000,3,1.75,1420,8738,1,0,0,4,7,1420
615000,4,2.25,2500,10062,1,0,0,3,8,1600
205000,3,2,1410,8384,1,0,0,3,7,1410
384000,4,1.75,2100,7135,1,0,0,4,7,1050
324000,3,2.5,1750,7208,2,0,0,3,8,1750
645000,3,1.75,2070,5500,1,0,0,4,7,1130
570000,3,3.25,1570,1777,2,0,0,3,8,1260
324000,3,2.5,1920,5322,2,0,0,3,8,1920
270000,2,1,1000,10320,1,0,0,3,6,1000
290000,5,1.5,2120,7700,1.5,0,0,5,7,2120
250000,3,2,1440,9220,1,0,0,3,7,1440
342000,3,1.75,1660,16275,2,0,0,3,7,1660
255000,3,1.5,1340,8450,1,0,0,4,7,1340
800000,3,2.25,2380,11824,1,0,0,4,9,1450
451000,3,1.75,1560,4049,1.5,0,2,3,7,1000
990000,4,2.5,2780,10480,1,0,3,3,7,1390
288400,4,2.5,1860,6687,1,0,0,4,7,1220
420000,3,1.5,2390,4600,2,0,0,3,8,1750
359000,2,2.75,1370,1140,2,0,0,3,8,1080
390000,4,3,2570,262018,1,0,0,3,7,1420
300000,3,2.5,1320,2614,2,0,0,3,7,1320
545000,5,2.5,2520,7863,1,0,0,3,7,1500
288349,3,1,1250,18616,1,0,0,4,6,1250
299900,3,2.25,1560,35026,1,0,0,3,7,1290
891000,4,2,2330,5000,1.5,0,0,5,7,1720
1.20E+06,3,2,3660,22410,1,0,3,4,9,1830
378000,4,2.5,2790,4650,2,0,0,3,8,2790
299995,2,1,1060,7200,1,0,0,4,6,1060
253000,3,2.5,2020,6564,1,0,0,3,7,1310
350000,3,2.25,1580,47916,1,0,0,3,7,1580
565000,4,3,2020,4300,1.5,0,0,3,6,2020
315000,2,1,970,5665,1,0,0,4,6,970
570000,4,3,1490,6766,1.5,0,1,5,7,1490
971000,5,3.5,4390,10140,2,0,0,3,9,3350
915000,5,2.5,2750,5589,1.5,0,0,5,9,1840
419000,4,1.5,2150,23568,1,0,0,4,7,2150
260000,4,1.75,1810,7480,1,0,0,3,7,1230
1.32E+06,3,3,2230,12968,2,0,0,3,9,2230
369950,3,1,2430,10720,1,0,0,3,7,2430
1.03E+06,3,2.5,3680,13384,2,0,0,3,10,3680
435000,5,1,1410,6750,1.5,0,0,3,6,1410
601000,3,1.75,1330,6743,1,0,0,3,8,1330
460500,3,1,1490,10650,1,0,0,3,7,1150
720000,3,2.5,2020,1159,3,0,3,3,8,2020
851000,4,2.5,3130,13202,2,0,0,3,10,3130
550000,4,3,2670,5000,2,0,2,3,7,2670
700000,4,1,1980,4560,1.5,0,0,3,7,1980
323000,3,1.75,2100,14850,1,0,0,4,7,2100
345500,3,1,1350,8581,1,0,0,5,6,1350
378000,4,1.5,2140,7920,1,0,0,3,7,1190
650000,4,2,2208,5000,3,0,0,5,8,2208
385000,3,2,1010,7380,1,0,0,3,7,1010
425000,2,1,970,2970,1,0,0,3,7,970
210000,4,2,1520,6174,1.5,0,0,5,6,1520
630000,4,2.5,2740,43101,2,0,0,3,9,2740
335000,3,1.75,1570,7500,1,0,1,3,7,1300
196500,3,1,1320,9000,1,0,0,3,7,1320
582800,4,2.75,2550,7636,1,0,0,3,8,1440
440000,3,1.75,1560,7207,1,0,0,3,7,1250
752500,4,2.25,2360,8616,2,0,0,4,8,2360
532500,3,1.75,1330,5000,2,0,0,4,7,1210
265000,3,1,1070,9000,1,0,0,4,7,1070
397500,3,1.25,1510,13737,1,0,3,4,6,810
524250,3,2.5,1710,3469,2,0,0,3,8,1710
765000,4,2.75,2790,10819,2,0,0,3,10,2790
648000,4,2.5,2620,5450,2,0,0,3,9,2620
469500,5,2.5,2970,24759,1,0,0,4,8,1670
237500,3,1.75,1050,7854,1,0,0,4,7,1050
216000,3,1,1280,8712,1,0,0,4,7,1280
427200,3,1,1030,8400,1,0,0,4,7,1030
280000,3,2.25,1900,7800,1,0,0,4,8,1390
718000,5,3,3070,9804,1,0,0,4,9,1740
420000,2,2.75,1760,4139,2,0,0,3,8,1760
379000,2,1,930,5400,1,0,0,3,7,930
326100,2,1,880,7683,1,0,0,3,6,880
535000,3,2.5,1360,1016,3,0,0,3,7,1310
283000,4,2.75,2130,8560,1,0,0,3,7,1560
260000,3,1,1480,7469,1.5,0,0,3,6,1120
399000,4,1,1500,6388,1.5,0,0,4,7,1500
484950,3,2.25,1670,5004,2,0,0,3,8,1670
640000,4,1.75,2060,9828,1,0,0,4,8,2060
585000,4,2.5,2160,8158,1,0,0,4,8,1660
645000,4,2,2780,11583,1,0,3,3,8,1190
253000,3,2,1490,7651,1,0,0,3,7,1490
178500,2,1,740,6460,1,0,0,3,6,740
291000,4,2.5,1860,6325,2,0,0,4,7,1860
199950,2,2.75,1590,20917,1.5,0,0,3,5,1590
553500,2,1,850,2340,1,0,0,3,7,850
189950,2,1,1030,4188,1,0,0,3,8,1030
289000,3,2,1850,9550,1,0,0,3,8,1850
700000,4,2,1830,4590,2,0,0,3,8,1830
270000,3,2,1560,8853,1,0,0,3,7,1560
258000,4,1.75,1730,8320,1,0,0,3,7,1230
530000,3,2.5,1930,7214,2,0,0,3,8,1930
245000,3,2.25,1422,3677,2,0,0,3,7,1422
563000,3,2,1380,5000,1.5,0,0,4,7,1380
515000,3,2.5,2430,4203,2,0,0,3,8,2430
